,METER_DATE,YEAR,MONTH,DAY,code_day_of_the_week,day_of_the_week,HOUR,MINUTE
52,2022-07-20 03:10:00,2022,7,20,2,Wednesday,3,10
53,2022-07-20 04:10:00,2022,7,20,2,Wednesday,4,10
54,2022-07-20 05:10:00,2022,7,20,2,Wednesday,5,10
55,2022-07-20 06:10:00,2022,7,20,2,Wednesday,6,10
56,2022-07-20 07:10:00,2022,7,20,2,Wednesday,7,10
57,2022-07-20 08:10:00,2022,7,20,2,Wednesday,8,10
58,2022-07-20 09:10:00,2022,7,20,2,Wednesday,9,10
59,2022-07-20 10:10:00,2022,7,20,2,Wednesday,10,10
60,2022-07-20 11:10:00,2022,7,20,2,Wednesday,11,10
61,2022-07-20 12:10:00,2022,7,20,2,Wednesday,12,10
62,2022-07-20 13:10:00,2022,7,20,2,Wednesday,13,10
63,2022-07-20 14:10:00,2022,7,20,2,Wednesday,14,10
64,2022-07-20 15:10:00,2022,7,20,2,Wednesday,15,10
65,2022-07-20 16:10:00,2022,7,20,2,Wednesday,16,10
66,2022-07-20 17:10:00,2022,7,20,2,Wednesday,17,10
67,2022-07-20 18:10:00,2022,7,20,2,Wednesday,18,10
68,2022-07-20 19:10:00,2022,7,20,2,Wednesday,19,10
69,2022-07-20 20:10:00,2022,7,20,2,Wednesday,20,10
70,2022-07-20 21:10:00,2022,7,20,2,Wednesday,21,10
71,2022-07-20 22:10:00,2022,7,20,2,Wednesday,22,10
72,2022-07-20 23:10:00,2022,7,20,2,Wednesday,23,10
73,2022-07-21 00:10:00,2022,7,21,3,Thursday,0,10
74,2022-07-21 01:10:00,2022,7,21,3,Thursday,1,10
75,2022-07-21 02:10:00,2022,7,21,3,Thursday,2,10
76,2022-07-21 03:10:00,2022,7,21,3,Thursday,3,10
77,2022-07-21 04:10:00,2022,7,21,3,Thursday,4,10
78,2022-07-21 05:10:00,2022,7,21,3,Thursday,5,10
79,2022-07-21 06:10:00,2022,7,21,3,Thursday,6,10
80,2022-07-21 07:10:00,2022,7,21,3,Thursday,7,10
81,2022-07-21 08:10:00,2022,7,21,3,Thursday,8,10
82,2022-07-21 09:10:00,2022,7,21,3,Thursday,9,10
83,2022-07-21 10:10:00,2022,7,21,3,Thursday,10,10
84,2022-07-21 11:10:00,2022,7,21,3,Thursday,11,10
85,2022-07-21 12:10:00,2022,7,21,3,Thursday,12,10
86,2022-07-21 13:10:00,2022,7,21,3,Thursday,13,10
87,2022-07-21 14:10:00,2022,7,21,3,Thursday,14,10
88,2022-07-21 15:10:00,2022,7,21,3,Thursday,15,10
89,2022-07-21 16:10:00,2022,7,21,3,Thursday,16,10
90,2022-07-21 17:10:00,2022,7,21,3,Thursday,17,10
91,2022-07-21 18:10:00,2022,7,21,3,Thursday,18,10
92,2022-07-21 19:10:00,2022,7,21,3,Thursday,19,10
93,2022-07-21 20:10:00,2022,7,21,3,Thursday,20,10
94,2022-07-21 21:10:00,2022,7,21,3,Thursday,21,10
95,2022-07-21 22:10:00,2022,7,21,3,Thursday,22,10
96,2022-07-21 23:10:00,2022,7,21,3,Thursday,23,10
97,2022-07-22 00:10:00,2022,7,22,4,Friday,0,10
98,2022-07-22 01:10:00,2022,7,22,4,Friday,1,10
99,2022-07-22 02:10:00,2022,7,22,4,Friday,2,10
100,2022-07-22 03:10:00,2022,7,22,4,Friday,3,10
101,2022-07-22 04:10:00,2022,7,22,4,Friday,4,10
102,2022-07-22 05:10:00,2022,7,22,4,Friday,5,10
103,2022-07-22 06:10:00,2022,7,22,4,Friday,6,10
104,2022-07-22 07:10:00,2022,7,22,4,Friday,7,10
105,2022-07-22 08:10:00,2022,7,22,4,Friday,8,10
106,2022-07-22 09:10:00,2022,7,22,4,Friday,9,10
107,2022-07-22 10:10:00,2022,7,22,4,Friday,10,10
108,2022-07-22 11:10:00,2022,7,22,4,Friday,11,10
109,2022-07-22 12:10:00,2022,7,22,4,Friday,12,10
110,2022-07-22 13:10:00,2022,7,22,4,Friday,13,10
111,2022-07-22 14:10:00,2022,7,22,4,Friday,14,10
112,2022-07-22 15:10:00,2022,7,22,4,Friday,15,10
113,2022-07-22 16:10:00,2022,7,22,4,Friday,16,10
114,2022-07-22 17:10:00,2022,7,22,4,Friday,17,10
115,2022-07-22 18:10:00,2022,7,22,4,Friday,18,10
116,2022-07-22 19:10:00,2022,7,22,4,Friday,19,10
117,2022-07-22 20:10:00,2022,7,22,4,Friday,20,10
118,2022-07-22 21:10:00,2022,7,22,4,Friday,21,10
119,2022-07-22 22:10:00,2022,7,22,4,Friday,22,10
120,2022-07-22 23:10:00,2022,7,22,4,Friday,23,10
121,2022-07-23 00:10:00,2022,7,23,5,Saturday,0,10
122,2022-07-23 01:10:00,2022,7,23,5,Saturday,1,10
123,2022-07-23 02:10:00,2022,7,23,5,Saturday,2,10
124,2022-07-23 03:10:00,2022,7,23,5,Saturday,3,10
125,2022-07-23 04:10:00,2022,7,23,5,Saturday,4,10
126,2022-07-23 05:10:00,2022,7,23,5,Saturday,5,10
127,2022-07-23 06:10:00,2022,7,23,5,Saturday,6,10
128,2022-07-23 07:10:00,2022,7,23,5,Saturday,7,10
129,2022-07-23 08:10:00,2022,7,23,5,Saturday,8,10
130,2022-07-23 09:10:00,2022,7,23,5,Saturday,9,10
131,2022-07-23 10:10:00,2022,7,23,5,Saturday,10,10
132,2022-07-23 11:10:00,2022,7,23,5,Saturday,11,10
133,2022-07-23 12:10:00,2022,7,23,5,Saturday,12,10
134,2022-07-23 13:10:00,2022,7,23,5,Saturday,13,10
135,2022-07-23 14:10:00,2022,7,23,5,Saturday,14,10
136,2022-07-23 15:10:00,2022,7,23,5,Saturday,15,10
137,2022-07-23 16:10:00,2022,7,23,5,Saturday,16,10
138,2022-07-23 17:10:00,2022,7,23,5,Saturday,17,10
139,2022-07-23 18:10:00,2022,7,23,5,Saturday,18,10
140,2022-07-23 19:10:00,2022,7,23,5,Saturday,19,10
141,2022-07-23 20:10:00,2022,7,23,5,Saturday,20,10
142,2022-07-23 21:10:00,2022,7,23,5,Saturday,21,10
143,2022-07-23 22:10:00,2022,7,23,5,Saturday,22,10
144,2022-07-23 23:10:00,2022,7,23,5,Saturday,23,10
145,2022-07-24 00:10:00,2022,7,24,6,Sunday,0,10
146,2022-07-24 01:10:00,2022,7,24,6,Sunday,1,10
147,2022-07-24 02:10:00,2022,7,24,6,Sunday,2,10
148,2022-07-24 03:10:00,2022,7,24,6,Sunday,3,10
149,2022-07-24 04:10:00,2022,7,24,6,Sunday,4,10
150,2022-07-24 05:10:00,2022,7,24,6,Sunday,5,10
151,2022-07-24 06:10:00,2022,7,24,6,Sunday,6,10
152,2022-07-24 07:10:00,2022,7,24,6,Sunday,7,10
153,2022-07-24 08:10:00,2022,7,24,6,Sunday,8,10
154,2022-07-24 09:10:00,2022,7,24,6,Sunday,9,10
155,2022-07-24 10:10:00,2022,7,24,6,Sunday,10,10
156,2022-07-24 11:10:00,2022,7,24,6,Sunday,11,10
157,2022-07-24 12:10:00,2022,7,24,6,Sunday,12,10
158,2022-07-24 13:10:00,2022,7,24,6,Sunday,13,10
159,2022-07-24 14:10:00,2022,7,24,6,Sunday,14,10
160,2022-07-24 15:10:00,2022,7,24,6,Sunday,15,10
161,2022-07-24 16:10:00,2022,7,24,6,Sunday,16,10
162,2022-07-24 17:10:00,2022,7,24,6,Sunday,17,10
163,2022-07-24 18:10:00,2022,7,24,6,Sunday,18,10
164,2022-07-24 19:10:00,2022,7,24,6,Sunday,19,10
165,2022-07-24 20:10:00,2022,7,24,6,Sunday,20,10
166,2022-07-24 21:10:00,2022,7,24,6,Sunday,21,10
167,2022-07-24 22:10:00,2022,7,24,6,Sunday,22,10
168,2022-07-24 23:10:00,2022,7,24,6,Sunday,23,10
169,2022-07-25 00:10:00,2022,7,25,0,Monday,0,10
170,2022-07-25 01:10:00,2022,7,25,0,Monday,1,10
171,2022-07-25 02:10:00,2022,7,25,0,Monday,2,10
172,2022-07-25 03:10:00,2022,7,25,0,Monday,3,10
173,2022-07-25 04:10:00,2022,7,25,0,Monday,4,10
174,2022-07-25 05:10:00,2022,7,25,0,Monday,5,10
175,2022-07-25 06:10:00,2022,7,25,0,Monday,6,10
176,2022-07-25 07:10:00,2022,7,25,0,Monday,7,10
177,2022-07-25 08:10:00,2022,7,25,0,Monday,8,10
178,2022-07-25 09:10:00,2022,7,25,0,Monday,9,10
179,2022-07-25 10:10:00,2022,7,25,0,Monday,10,10
180,2022-07-25 11:10:00,2022,7,25,0,Monday,11,10
181,2022-07-25 12:10:00,2022,7,25,0,Monday,12,10
182,2022-07-25 13:10:00,2022,7,25,0,Monday,13,10
183,2022-07-25 14:10:00,2022,7,25,0,Monday,14,10
184,2022-07-25 15:10:00,2022,7,25,0,Monday,15,10
185,2022-07-25 16:10:00,2022,7,25,0,Monday,16,10
186,2022-07-25 17:10:00,2022,7,25,0,Monday,17,10
187,2022-07-25 18:10:00,2022,7,25,0,Monday,18,10
188,2022-07-25 19:10:00,2022,7,25,0,Monday,19,10
189,2022-07-25 20:10:00,2022,7,25,0,Monday,20,10
190,2022-07-25 21:10:00,2022,7,25,0,Monday,21,10
191,2022-07-25 22:10:00,2022,7,25,0,Monday,22,10
192,2022-07-25 23:10:00,2022,7,25,0,Monday,23,10
193,2022-07-26 00:10:00,2022,7,26,1,Tuesday,0,10
194,2022-07-26 01:10:00,2022,7,26,1,Tuesday,1,10
195,2022-07-26 02:10:00,2022,7,26,1,Tuesday,2,10
196,2022-07-26 03:10:00,2022,7,26,1,Tuesday,3,10
197,2022-07-26 04:10:00,2022,7,26,1,Tuesday,4,10
198,2022-07-26 05:10:00,2022,7,26,1,Tuesday,5,10
199,2022-07-26 06:10:00,2022,7,26,1,Tuesday,6,10
200,2022-07-26 07:10:00,2022,7,26,1,Tuesday,7,10
201,2022-07-26 08:10:00,2022,7,26,1,Tuesday,8,10
202,2022-07-26 09:10:00,2022,7,26,1,Tuesday,9,10
203,2022-07-26 10:10:00,2022,7,26,1,Tuesday,10,10
204,2022-07-26 11:10:00,2022,7,26,1,Tuesday,11,10
205,2022-07-26 12:10:00,2022,7,26,1,Tuesday,12,10
206,2022-07-26 13:10:00,2022,7,26,1,Tuesday,13,10
207,2022-07-26 14:10:00,2022,7,26,1,Tuesday,14,10
208,2022-07-26 15:10:00,2022,7,26,1,Tuesday,15,10
209,2022-07-26 16:10:00,2022,7,26,1,Tuesday,16,10
210,2022-07-26 17:10:00,2022,7,26,1,Tuesday,17,10
211,2022-07-26 18:10:00,2022,7,26,1,Tuesday,18,10
212,2022-07-26 19:10:00,2022,7,26,1,Tuesday,19,10
213,2022-07-26 20:10:00,2022,7,26,1,Tuesday,20,10
214,2022-07-26 21:10:00,2022,7,26,1,Tuesday,21,10
215,2022-07-26 22:10:00,2022,7,26,1,Tuesday,22,10
216,2022-07-26 23:10:00,2022,7,26,1,Tuesday,23,10
217,2022-07-27 00:10:00,2022,7,27,2,Wednesday,0,10
218,2022-07-27 01:10:00,2022,7,27,2,Wednesday,1,10
219,2022-07-27 02:10:00,2022,7,27,2,Wednesday,2,10
220,2022-07-27 03:10:00,2022,7,27,2,Wednesday,3,10
221,2022-07-27 04:10:00,2022,7,27,2,Wednesday,4,10
222,2022-07-27 05:10:00,2022,7,27,2,Wednesday,5,10
223,2022-07-27 06:10:00,2022,7,27,2,Wednesday,6,10
224,2022-07-27 07:10:00,2022,7,27,2,Wednesday,7,10
225,2022-07-27 08:10:00,2022,7,27,2,Wednesday,8,10
226,2022-07-27 09:10:00,2022,7,27,2,Wednesday,9,10
227,2022-07-27 10:10:00,2022,7,27,2,Wednesday,10,10
228,2022-07-27 11:10:00,2022,7,27,2,Wednesday,11,10
229,2022-07-27 12:10:00,2022,7,27,2,Wednesday,12,10
230,2022-07-27 13:10:00,2022,7,27,2,Wednesday,13,10
231,2022-07-27 14:10:00,2022,7,27,2,Wednesday,14,10
232,2022-07-27 15:10:00,2022,7,27,2,Wednesday,15,10
233,2022-07-27 16:10:00,2022,7,27,2,Wednesday,16,10
234,2022-07-27 17:10:00,2022,7,27,2,Wednesday,17,10
235,2022-07-27 18:10:00,2022,7,27,2,Wednesday,18,10
236,2022-07-27 19:10:00,2022,7,27,2,Wednesday,19,10
237,2022-07-27 20:10:00,2022,7,27,2,Wednesday,20,10
238,2022-07-27 21:10:00,2022,7,27,2,Wednesday,21,10
239,2022-07-27 22:10:00,2022,7,27,2,Wednesday,22,10
240,2022-07-27 23:10:00,2022,7,27,2,Wednesday,23,10
241,2022-07-28 00:10:00,2022,7,28,3,Thursday,0,10
242,2022-07-28 01:10:00,2022,7,28,3,Thursday,1,10
243,2022-07-28 02:10:00,2022,7,28,3,Thursday,2,10
244,2022-07-28 03:10:00,2022,7,28,3,Thursday,3,10
245,2022-07-28 04:10:00,2022,7,28,3,Thursday,4,10
246,2022-07-28 05:10:00,2022,7,28,3,Thursday,5,10
247,2022-07-28 06:10:00,2022,7,28,3,Thursday,6,10
248,2022-07-28 07:10:00,2022,7,28,3,Thursday,7,10
249,2022-07-28 08:10:00,2022,7,28,3,Thursday,8,10
250,2022-07-28 09:10:00,2022,7,28,3,Thursday,9,10
251,2022-07-28 10:10:00,2022,7,28,3,Thursday,10,10
252,2022-07-28 11:10:00,2022,7,28,3,Thursday,11,10
253,2022-07-28 12:10:00,2022,7,28,3,Thursday,12,10
254,2022-07-28 13:10:00,2022,7,28,3,Thursday,13,10
255,2022-07-28 14:10:00,2022,7,28,3,Thursday,14,10
256,2022-07-28 15:10:00,2022,7,28,3,Thursday,15,10
257,2022-07-28 16:10:00,2022,7,28,3,Thursday,16,10
258,2022-07-28 17:10:00,2022,7,28,3,Thursday,17,10
259,2022-07-28 18:10:00,2022,7,28,3,Thursday,18,10
260,2022-07-28 19:10:00,2022,7,28,3,Thursday,19,10
261,2022-07-28 20:10:00,2022,7,28,3,Thursday,20,10
262,2022-07-28 21:10:00,2022,7,28,3,Thursday,21,10
263,2022-07-28 22:10:00,2022,7,28,3,Thursday,22,10
264,2022-07-28 23:10:00,2022,7,28,3,Thursday,23,10
265,2022-07-29 00:10:00,2022,7,29,4,Friday,0,10
266,2022-07-29 01:10:00,2022,7,29,4,Friday,1,10
267,2022-07-29 02:10:00,2022,7,29,4,Friday,2,10
268,2022-07-29 03:10:00,2022,7,29,4,Friday,3,10
269,2022-07-29 04:10:00,2022,7,29,4,Friday,4,10
270,2022-07-29 05:10:00,2022,7,29,4,Friday,5,10
271,2022-07-29 06:10:00,2022,7,29,4,Friday,6,10
272,2022-07-29 07:10:00,2022,7,29,4,Friday,7,10
273,2022-07-29 08:10:00,2022,7,29,4,Friday,8,10
274,2022-07-29 09:10:00,2022,7,29,4,Friday,9,10
275,2022-07-29 10:10:00,2022,7,29,4,Friday,10,10
276,2022-07-29 11:10:00,2022,7,29,4,Friday,11,10
277,2022-07-29 12:10:00,2022,7,29,4,Friday,12,10
278,2022-07-29 13:10:00,2022,7,29,4,Friday,13,10
279,2022-07-29 14:10:00,2022,7,29,4,Friday,14,10
280,2022-07-29 15:10:00,2022,7,29,4,Friday,15,10
281,2022-07-29 16:10:00,2022,7,29,4,Friday,16,10
282,2022-07-29 17:10:00,2022,7,29,4,Friday,17,10
283,2022-07-29 18:10:00,2022,7,29,4,Friday,18,10
284,2022-07-29 19:10:00,2022,7,29,4,Friday,19,10
285,2022-07-29 20:10:00,2022,7,29,4,Friday,20,10
286,2022-07-29 21:10:00,2022,7,29,4,Friday,21,10
287,2022-07-29 22:10:00,2022,7,29,4,Friday,22,10
288,2022-07-29 23:10:00,2022,7,29,4,Friday,23,10
289,2022-07-30 00:10:00,2022,7,30,5,Saturday,0,10
290,2022-07-30 01:10:00,2022,7,30,5,Saturday,1,10
291,2022-07-30 02:10:00,2022,7,30,5,Saturday,2,10
292,2022-07-30 03:10:00,2022,7,30,5,Saturday,3,10
293,2022-07-30 04:10:00,2022,7,30,5,Saturday,4,10
294,2022-07-30 05:10:00,2022,7,30,5,Saturday,5,10
295,2022-07-30 06:10:00,2022,7,30,5,Saturday,6,10
296,2022-07-30 07:10:00,2022,7,30,5,Saturday,7,10
297,2022-07-30 08:10:00,2022,7,30,5,Saturday,8,10
298,2022-07-30 09:10:00,2022,7,30,5,Saturday,9,10
299,2022-07-30 10:10:00,2022,7,30,5,Saturday,10,10
300,2022-07-30 11:10:00,2022,7,30,5,Saturday,11,10
301,2022-07-30 12:10:00,2022,7,30,5,Saturday,12,10
302,2022-07-30 13:10:00,2022,7,30,5,Saturday,13,10
303,2022-07-30 14:10:00,2022,7,30,5,Saturday,14,10
304,2022-07-30 15:10:00,2022,7,30,5,Saturday,15,10
305,2022-07-30 16:10:00,2022,7,30,5,Saturday,16,10
306,2022-07-30 17:10:00,2022,7,30,5,Saturday,17,10
307,2022-07-30 18:10:00,2022,7,30,5,Saturday,18,10
308,2022-07-30 19:10:00,2022,7,30,5,Saturday,19,10
309,2022-07-30 20:10:00,2022,7,30,5,Saturday,20,10
310,2022-07-30 21:10:00,2022,7,30,5,Saturday,21,10
311,2022-07-30 22:10:00,2022,7,30,5,Saturday,22,10
312,2022-07-30 23:10:00,2022,7,30,5,Saturday,23,10
313,2022-07-31 00:10:00,2022,7,31,6,Sunday,0,10
314,2022-07-31 01:10:00,2022,7,31,6,Sunday,1,10
315,2022-07-31 02:10:00,2022,7,31,6,Sunday,2,10
316,2022-07-31 03:10:00,2022,7,31,6,Sunday,3,10
317,2022-07-31 04:10:00,2022,7,31,6,Sunday,4,10
318,2022-07-31 05:10:00,2022,7,31,6,Sunday,5,10
319,2022-07-31 06:10:00,2022,7,31,6,Sunday,6,10
320,2022-07-31 07:10:00,2022,7,31,6,Sunday,7,10
321,2022-07-31 08:10:00,2022,7,31,6,Sunday,8,10
322,2022-07-31 09:10:00,2022,7,31,6,Sunday,9,10
323,2022-07-31 10:10:00,2022,7,31,6,Sunday,10,10
324,2022-07-31 11:10:00,2022,7,31,6,Sunday,11,10
325,2022-07-31 12:10:00,2022,7,31,6,Sunday,12,10
326,2022-07-31 13:10:00,2022,7,31,6,Sunday,13,10
327,2022-07-31 14:10:00,2022,7,31,6,Sunday,14,10
328,2022-07-31 15:10:00,2022,7,31,6,Sunday,15,10
329,2022-07-31 16:10:00,2022,7,31,6,Sunday,16,10
330,2022-07-31 17:10:00,2022,7,31,6,Sunday,17,10
331,2022-07-31 18:10:00,2022,7,31,6,Sunday,18,10
332,2022-07-31 19:10:00,2022,7,31,6,Sunday,19,10
333,2022-07-31 20:10:00,2022,7,31,6,Sunday,20,10
334,2022-07-31 21:10:00,2022,7,31,6,Sunday,21,10
335,2022-07-31 22:10:00,2022,7,31,6,Sunday,22,10
336,2022-07-31 23:10:00,2022,7,31,6,Sunday,23,10
337,2022-08-01 00:10:00,2022,8,1,0,Monday,0,10
338,2022-08-01 01:10:00,2022,8,1,0,Monday,1,10
339,2022-08-01 02:10:00,2022,8,1,0,Monday,2,10
340,2022-08-01 03:10:00,2022,8,1,0,Monday,3,10
341,2022-08-01 04:10:00,2022,8,1,0,Monday,4,10
342,2022-08-01 05:10:00,2022,8,1,0,Monday,5,10
343,2022-08-01 06:10:00,2022,8,1,0,Monday,6,10
344,2022-08-01 07:10:00,2022,8,1,0,Monday,7,10
345,2022-08-01 08:10:00,2022,8,1,0,Monday,8,10
346,2022-08-01 09:10:00,2022,8,1,0,Monday,9,10
347,2022-08-01 10:10:00,2022,8,1,0,Monday,10,10
348,2022-08-01 11:10:00,2022,8,1,0,Monday,11,10
349,2022-08-01 12:10:00,2022,8,1,0,Monday,12,10
350,2022-08-01 13:10:00,2022,8,1,0,Monday,13,10
351,2022-08-01 14:10:00,2022,8,1,0,Monday,14,10
352,2022-08-01 15:10:00,2022,8,1,0,Monday,15,10
353,2022-08-01 16:10:00,2022,8,1,0,Monday,16,10
354,2022-08-01 17:10:00,2022,8,1,0,Monday,17,10
355,2022-08-01 18:10:00,2022,8,1,0,Monday,18,10
356,2022-08-01 19:10:00,2022,8,1,0,Monday,19,10
357,2022-08-01 20:10:00,2022,8,1,0,Monday,20,10
358,2022-08-01 21:10:00,2022,8,1,0,Monday,21,10
359,2022-08-01 22:10:00,2022,8,1,0,Monday,22,10
360,2022-08-01 23:10:00,2022,8,1,0,Monday,23,10
361,2022-08-02 00:10:00,2022,8,2,1,Tuesday,0,10
362,2022-08-02 01:10:00,2022,8,2,1,Tuesday,1,10
363,2022-08-02 02:10:00,2022,8,2,1,Tuesday,2,10
364,2022-08-02 03:10:00,2022,8,2,1,Tuesday,3,10
365,2022-08-02 04:10:00,2022,8,2,1,Tuesday,4,10
366,2022-08-02 05:10:00,2022,8,2,1,Tuesday,5,10
367,2022-08-02 06:10:00,2022,8,2,1,Tuesday,6,10
368,2022-08-02 07:10:00,2022,8,2,1,Tuesday,7,10
369,2022-08-02 08:10:00,2022,8,2,1,Tuesday,8,10
370,2022-08-02 09:10:00,2022,8,2,1,Tuesday,9,10
371,2022-08-02 10:10:00,2022,8,2,1,Tuesday,10,10
372,2022-08-02 11:10:00,2022,8,2,1,Tuesday,11,10
373,2022-08-02 12:10:00,2022,8,2,1,Tuesday,12,10
374,2022-08-02 13:10:00,2022,8,2,1,Tuesday,13,10
375,2022-08-02 14:10:00,2022,8,2,1,Tuesday,14,10
376,2022-08-02 15:10:00,2022,8,2,1,Tuesday,15,10
377,2022-08-02 16:10:00,2022,8,2,1,Tuesday,16,10
378,2022-08-02 17:10:00,2022,8,2,1,Tuesday,17,10
379,2022-08-02 18:10:00,2022,8,2,1,Tuesday,18,10
380,2022-08-02 19:10:00,2022,8,2,1,Tuesday,19,10
381,2022-08-02 20:10:00,2022,8,2,1,Tuesday,20,10
382,2022-08-02 21:10:00,2022,8,2,1,Tuesday,21,10
383,2022-08-02 22:10:00,2022,8,2,1,Tuesday,22,10
384,2022-08-02 23:10:00,2022,8,2,1,Tuesday,23,10
385,2022-08-03 00:10:00,2022,8,3,2,Wednesday,0,10
386,2022-08-03 01:10:00,2022,8,3,2,Wednesday,1,10
387,2022-08-03 02:10:00,2022,8,3,2,Wednesday,2,10
388,2022-08-03 03:10:00,2022,8,3,2,Wednesday,3,10
389,2022-08-03 04:10:00,2022,8,3,2,Wednesday,4,10
390,2022-08-03 05:10:00,2022,8,3,2,Wednesday,5,10
391,2022-08-03 06:10:00,2022,8,3,2,Wednesday,6,10
392,2022-08-03 07:10:00,2022,8,3,2,Wednesday,7,10
393,2022-08-03 08:10:00,2022,8,3,2,Wednesday,8,10
394,2022-08-03 09:10:00,2022,8,3,2,Wednesday,9,10
395,2022-08-03 10:10:00,2022,8,3,2,Wednesday,10,10
396,2022-08-03 11:10:00,2022,8,3,2,Wednesday,11,10
397,2022-08-03 12:10:00,2022,8,3,2,Wednesday,12,10
398,2022-08-03 13:10:00,2022,8,3,2,Wednesday,13,10
399,2022-08-03 14:10:00,2022,8,3,2,Wednesday,14,10
400,2022-08-03 15:10:00,2022,8,3,2,Wednesday,15,10
401,2022-08-03 16:10:00,2022,8,3,2,Wednesday,16,10
402,2022-08-03 17:10:00,2022,8,3,2,Wednesday,17,10
403,2022-08-03 18:10:00,2022,8,3,2,Wednesday,18,10
404,2022-08-03 19:10:00,2022,8,3,2,Wednesday,19,10
405,2022-08-03 20:10:00,2022,8,3,2,Wednesday,20,10
406,2022-08-03 21:10:00,2022,8,3,2,Wednesday,21,10
407,2022-08-03 22:10:00,2022,8,3,2,Wednesday,22,10
408,2022-08-03 23:10:00,2022,8,3,2,Wednesday,23,10
409,2022-08-04 00:10:00,2022,8,4,3,Thursday,0,10
410,2022-08-04 01:10:00,2022,8,4,3,Thursday,1,10
411,2022-08-04 02:10:00,2022,8,4,3,Thursday,2,10
412,2022-08-04 03:10:00,2022,8,4,3,Thursday,3,10
413,2022-08-04 04:10:00,2022,8,4,3,Thursday,4,10
414,2022-08-04 05:10:00,2022,8,4,3,Thursday,5,10
415,2022-08-04 06:10:00,2022,8,4,3,Thursday,6,10
416,2022-08-04 07:10:00,2022,8,4,3,Thursday,7,10
417,2022-08-04 08:10:00,2022,8,4,3,Thursday,8,10
418,2022-08-04 09:10:00,2022,8,4,3,Thursday,9,10
419,2022-08-04 10:10:00,2022,8,4,3,Thursday,10,10
